id,focus,signal,slack,drag,confidence,score,lane
l001,state drift,35,33,6,25,123,watch
l002,review cost,35,34,6,55,184,ship
l003,decision risk,35,35,6,85,245,ship
l004,input pressure,35,36,18,25,66,hold
l005,state drift,35,37,18,55,127,watch
l006,review cost,35,38,18,85,188,ship
l007,decision risk,35,39,34,25,-11,hold
l008,input pressure,35,40,34,55,50,hold
l009,state drift,35,41,34,85,111,watch
l010,review cost,60,42,6,25,182,ship
l011,decision risk,60,43,6,55,243,ship
l012,input pressure,60,44,6,85,304,ship
l013,state drift,60,45,18,25,125,watch
l014,review cost,60,46,18,55,186,ship
l015,decision risk,60,47,18,85,247,ship
l016,input pressure,60,48,34,25,48,hold
l017,state drift,60,32,34,55,92,hold
l018,review cost,60,33,34,85,153,watch
l019,decision risk,85,34,6,25,224,ship
l020,input pressure,85,35,6,55,285,ship
l021,state drift,85,36,6,85,346,ship
l022,review cost,85,37,18,25,167,ship
l023,decision risk,85,38,18,55,228,ship
l024,input pressure,85,39,18,85,289,ship
l025,state drift,85,40,34,25,90,hold
l026,review cost,85,41,34,55,151,watch
l027,decision risk,85,42,34,85,212,ship
